epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,751.183,1.41336,2.93984,1.50207,0.46365,0.32953,0.3141,0.17017,1.49954,2.1528,1.48611,0.000236065,0.000236065,0.000236065
